lookback,entry_z,meanPL,stdPL,sharpe,score,entries
20,0.3,9.555807930501905,189.28069015349143,0.7982356234801748,3.7190598117857685,22
20,0.4,10.355648185328151,187.82826585526976,0.8717387333560279,4.471517858118442,22
20,0.5,8.732032216216185,186.16042656627923,0.7416482362694804,3.09861607843614,21
20,0.6,8.004099895752875,184.0136744917586,0.6877528629327213,2.5702382815364486,19
20,0.7,8.004099895752875,184.0136744917586,0.6877528629327213,2.5702382815364486,19
20,0.8,8.038454602316591,182.8585471827078,0.6950680130304376,2.6184905531096794,18
20,0.9,10.015514888030868,183.0519195993221,0.8651053497507576,4.287149945928157,18
20,1.0,9.509064498069476,182.24841468051014,0.8249811742960829,3.8509074124211593,17
20,1.1,9.46122220077218,182.3777958573739,0.8202481958601127,3.805326679483979,17
20,1.2,13.017721702702676,178.6582347700262,1.152078172599637,7.424196780483704,17
20,1.3,14.491150899613867,174.26721089120514,1.3147924536586053,9.18046765044074,17
20,1.4,15.253076760617732,174.61946430108924,1.3811307943817248,10.007002839960348,17
20,1.5,10.605610420849418,173.13607892114905,0.9685411935884015,5.133362649954157,14
25,0.3,13.207106440154435,194.91264752472551,1.071365511205944,7.058042978804884,24
25,0.4,16.545112864864855,191.0003017216729,1.3696376478443484,10.792106520345921,24
25,0.5,14.736451579150577,189.8317649801228,1.2274223869693368,8.857311253849167,21
25,0.6,14.21742774903474,184.88912753536908,1.2158490538398443,8.480635874442152,19
25,0.7,14.433540123552111,184.36563087514497,1.2378354163190748,8.73362227561065,19
25,0.8,15.106558749034738,184.7120245657439,1.2931246183458598,9.453268905613127,19
25,0.9,14.307564444015421,184.1741289782675,1.2283074627182904,8.604474894883083,18
25,1.0,13.295724266409252,182.80600074103018,1.1499833608576884,7.570883209510265,16
25,1.1,12.205270969111954,181.90083330588132,1.0609202558468014,6.463105085058637,15
25,1.2,15.013674216216188,179.52103620183286,1.322335464842357,9.55131804255432,15
25,1.3,15.280219057915032,181.45363019320223,1.3314777807937743,9.769530670644452,15
25,1.4,15.863622988416958,179.3495450747975,1.3985310240035225,10.496837275655482,15
25,1.5,15.863622988416958,179.3495450747975,1.3985310240035225,10.496837275655482,15
30,0.3,22.34356861776057,203.66320638080558,1.7346424310994895,16.770194767844934,29
30,0.4,22.640701972972927,200.59677230288204,1.7845797127672374,17.230381505331607,25
30,0.5,22.58996728571425,197.43857303573847,1.8090626313080693,17.30292932772455,23
30,0.6,21.654958366795338,194.871624510313,1.7570282807276845,16.356653446770235,22
30,0.7,22.60970101930499,190.19379651060476,1.8796131563746303,17.621840381525473,21
30,0.8,21.86907387258684,189.39534773989655,1.825707035075325,16.8222164246298,21
30,0.9,19.93517664864863,188.30757121913683,1.6738722548274623,14.691628000209167,19
30,1.0,18.96595376447874,186.34540573797338,1.6092592048534655,13.682539128761478,17
30,1.1,21.317876706563677,186.3069828072524,1.8091926629806916,16.32911278222467,17
30,1.2,21.217554583011587,186.0848829167292,1.8028277689619026,16.225409586123853,16
30,1.3,18.598309274131296,183.96844032283073,1.598454001982127,13.36679858122021,15
30,1.4,20.43831120077222,179.8120214662637,1.7971994974178445,15.606474653557418,15
30,1.5,18.56192952895755,175.350860105026,1.673729317434919,13.678971445786125,13
35,0.3,28.90133905791501,207.10374625745794,2.206480097616904,23.9765591234203,30
35,0.4,30.99991241698838,203.74388152758812,2.405724524545902,26.432713224915314,28
35,0.5,28.03733843243239,204.85163573749603,2.1640503053896927,23.10389177048004,26
35,0.6,24.961336343629306,200.0287062183246,1.9730837083266806,19.85996014709017,23
35,0.7,25.921781077220047,197.903873040388,2.07100214748045,21.02075318138397,23
35,0.8,28.767869138996126,192.88846022820096,2.3581501402745495,24.38310614250131,22
35,0.9,27.637582158301143,191.73011674543096,2.279185714894909,23.176084777558145,21
35,1.0,24.106606250965243,189.9462008029458,2.006667732433018,19.310908784851783,19
35,1.1,22.278589150579144,188.81732463361774,1.8655884704343142,17.306156330688864,17
35,1.2,20.509902154440145,184.53613968584497,1.7573252996849262,15.493038683655609,15
35,1.3,22.17343718532817,181.68483449712457,1.9296757831876117,17.479303702821376,14
35,1.4,22.822489687258674,181.36858279763638,1.989623786385507,18.219884768991278,14
35,1.5,23.45780126640924,172.47613771623796,2.1504447479998183,19.287089962763925,13
40,0.3,31.51635105405404,207.64841442062348,2.3998125183459322,26.85354824309536,30
40,0.4,27.837278092664075,205.5264334626423,2.1415542796427434,22.854104316156388,26
40,0.5,25.620540015443996,202.55377317091316,1.9999445101406528,20.496204536586912,23
40,0.6,26.34097663706562,202.7737081148984,2.053951736169135,21.293572662164163,23
40,0.7,26.346764671814626,197.48903427403823,2.1093775065957043,21.51202883184299,22
40,0.8,28.06590854440151,195.02142383679956,2.275447329226776,23.5227795838599,21
40,0.9,24.939990664092626,192.29634980947336,2.050667508769912,20.14866424518361,19
40,1.0,21.664590652509613,190.19925122700937,1.8009916073579975,16.55931685648342,17
40,1.1,21.92617261776057,188.24564968219119,1.841653338581758,16.93351887892235,17
40,1.2,20.60207404247099,186.65999400943275,1.7451376992530219,15.509490782498252,15
40,1.3,23.043325876447835,184.54352451953937,1.9743145912268394,18.33860738548185,15
40,1.4,21.821975714285706,177.08389245254733,1.9484309201220618,17.27230245329234,13
40,1.5,22.966943355212337,175.74408434558637,2.066295777891557,18.608540784523584,13
45,0.3,27.45780114671808,205.62579476979937,2.1113399527724295,22.426832530022182,27
45,0.4,30.66596260617754,202.35853238089055,2.3961008052416513,26.11699329138436,27
45,0.5,31.150931359073304,202.26480357392015,2.4351219932892376,26.6557301410104,26
45,0.6,32.32005025868722,200.70291823055237,2.5461755566294375,28.000925947869632,26
45,0.7,34.63131142471039,194.83850232621103,2.8103742626121355,30.739367231653645,25
45,0.8,33.21681618146713,190.534637998385,2.7564750655327925,29.35356679776678,23
45,0.9,32.4602072239382,184.9660721417085,2.774784233674322,28.72890340402338,20
45,1.0,30.570808810810785,184.00614277268969,2.6269064798323116,26.70139849857287,19
45,1.1,26.812317571428554,180.94871688810184,2.34287355919471,22.680389068103377,17
45,1.2,28.494044552123533,184.1881684111122,2.4460333503589635,24.413603254567224,17
45,1.3,27.546543563706543,182.95711856670925,2.380607543690697,23.41494974436629,16
45,1.4,28.704389509652497,177.86399246562587,2.5517039294135992,24.882840825440784,16
45,1.5,23.59073864864863,173.11495790186052,2.1546510688517055,19.409852535278333,13
50,0.3,32.69342660617756,200.24233795916996,2.581514320217098,28.427703169501736,30
50,0.4,36.232902243243224,196.24106088676754,2.919330358517206,32.42792022443102,30
50,0.5,36.1609571158301,190.50636455595978,3.0012379671469347,32.54754592862787,28
50,0.6,36.4745065250965,189.31535976937664,3.0463063665433254,32.926396730146365,25
50,0.7,35.688103922779916,188.52004075261067,2.993201500440785,32.10469300234468,23
50,0.8,36.385728220077205,185.62626563626281,3.0992859524732728,32.95491625021849,23
50,0.9,30.658365849420832,179.38414035410509,2.7023087222625257,26.965686818400645,18
50,1.0,29.483841162162147,178.66417040111915,2.6092554549055302,25.707837961836088,17
50,1.1,28.192726741312715,176.7503599258623,2.522009855897325,24.36247096915482,16
50,1.2,26.56844598069496,175.21256689320626,2.3975678423041162,22.631406765805796,14
50,1.3,26.59983569111968,173.30430989740654,2.4268313413547733,22.738917526609296,13
50,1.4,27.548961467181453,173.1504590191228,2.515657939979418,23.789825166109054,13
50,1.5,24.57643315444015,171.50301826559993,2.2657766118888225,20.56967406295498,11
55,0.3,27.23808234749031,204.5767283267003,2.105185179610028,22.22352748948731,24
55,0.4,29.3133466370656,200.99797764719577,2.3059172609654786,24.673143043213077,24
55,0.5,36.22649372586872,196.0642984834582,2.921445482467829,32.427113805340746,27
55,0.6,37.150907285714275,195.5313804738778,3.0041593293076554,33.44507124372201,26
55,0.7,35.46699703861003,192.5525166459113,2.9123611148303348,31.72648149831531,23
55,0.8,36.33544238996139,189.40360188798735,3.033278052707339,32.77341502085241,22
55,0.9,29.082194463320462,182.80860260061317,2.5153623120502524,25.113038507709806,17
55,1.0,29.791658969111964,180.87752867943126,2.6042344315845036,25.96339921319493,17
55,1.1,26.8826999111969,177.38009049787095,2.3962825009159863,22.895452391159544,15
55,1.2,26.833512247104263,174.66949506721951,2.4290164773825262,22.944665651111354,15
55,1.3,25.424598934362947,170.08234494356887,2.3635504689082305,21.564415590187295,14
55,1.4,18.999848223938223,162.74476372135436,1.8459210057295996,14.688974871468128,10
55,1.5,20.55197337837838,161.99268472872185,2.0059870726773035,16.461201428654338,10
60,0.3,31.725328135135136,205.6483428665921,2.4392196655902896,27.160396479459887,28
60,0.4,34.67806610810809,202.16398806072678,2.7121960444946267,30.527990059174208,28
60,0.5,35.8385383088803,199.53367100797502,2.8399068812484076,31.885062606747034,26
60,0.6,34.91674776833977,196.82044804937135,2.8050045746735006,30.97938327962253,24
60,0.7,32.21130283397684,193.20446700287954,2.6360954520602573,28.159056520655483,22
60,0.8,34.66054359845559,186.28506816996511,2.941896089349585,31.070545487416318,21
60,0.9,31.619275590733587,184.04131870437223,2.7164804494771517,27.845761840423776,19
60,1.0,31.525830938223937,179.5512103351784,2.776183761392845,27.905167071782564,17
60,1.1,29.23918553281853,177.70629829337673,2.601551664176347,25.47516415585278,16
60,1.2,25.981000281853287,176.9373157110311,2.321701797327844,21.915306435054124,14
60,1.3,26.32337386100387,172.70916794148903,2.409884144920255,22.45657796919795,14
60,1.4,23.404713127413125,164.11135554697864,2.2549384598886375,19.558257166930485,12
60,1.5,20.222131583011585,161.24978242193535,1.982886239765986,16.12180788226048,10
65,0.3,37.73576463706564,208.20716358014838,2.8656786694860457,33.639444979354835,29
65,0.4,38.62136804247103,207.06787962197177,2.949068913749766,34.638554972607054,29
65,0.5,38.026981629343624,206.94819536413982,2.905361756803801,33.999180512011144,27
65,0.6,36.73129471042472,203.59749482188747,2.8525535835657547,32.711261255138005,25
65,0.7,37.06723715057917,198.04260852299038,2.9593857816670908,33.26857214496265,23
65,0.8,37.805107104247135,197.6627595077483,3.0240963430278147,34.07868859742001,23
65,0.9,37.49776013513514,188.58995069144612,3.1438135687223716,34.05240335865539,20
65,1.0,37.58795066409267,186.1773959938447,3.1922118161031015,34.22894939661278,19
65,1.1,36.176121795366804,185.3257590108883,3.086428524442132,32.73930051850145,18
65,1.2,32.30613821621622,182.53431309351552,2.7984047885592234,28.647901948676907,16
65,1.3,30.41852883397684,175.32350855521136,2.7432668607752837,26.8505876923397,15
65,1.4,28.690477077220084,172.85180813493005,2.6244230737246133,25.05306012939408,14
65,1.5,25.890041150579144,165.5871477140101,2.472157407189563,22.24948507368837,12
70,0.3,37.991464378378375,216.08001398292922,2.7799785104216066,33.63877838275035,31
70,0.4,39.44002324324322,214.27662825258514,2.910263835951622,35.27512979531568,31
70,0.5,39.22321548262546,213.76254515454423,2.9012261711003546,35.05811581245418,29
70,0.6,38.70511976447874,211.025549368613,2.900035941893332,34.59202068581042,27
70,0.7,38.8371533204633,206.9783166849518,2.9668291900540997,34.875017592527406,26
70,0.8,38.90483497683396,202.97996112557965,3.0305427648511696,35.08471407576476,25
70,0.9,37.25172508108107,201.38720038716062,2.9247215761520438,33.35265249207002,23
70,1.0,39.95332483397684,186.6336986011914,3.3847988739137853,36.74599057197157,20
70,1.1,35.38310964092664,180.49403461008643,3.099582138725652,32.047412093026374,17
70,1.2,32.67007623552123,182.40541547754984,2.8319294129812196,29.04804597077067,16
70,1.3,28.737766656370656,176.11305074706658,2.580069935620213,24.98451288049956,14
70,1.4,31.426804169884175,165.71329001249129,2.9985609708617824,28.281408614732747,14
70,1.5,28.662555146718148,156.5665435837805,2.8945825764911612,25.606392200795593,12
75,0.3,38.10137081081078,214.3116846448868,2.811025304953972,33.821213985640895,33
75,0.4,39.07813082239378,211.37687084400716,2.923117832319278,34.983872530553796,31
75,0.5,41.59485876447874,212.4232212183701,3.096047877777759,37.66544496275757,30
75,0.6,37.627805548262536,205.2713522281963,2.8983481522095675,33.62502721527234,26
75,0.7,37.42457548262545,199.3583916555953,2.968194566759039,33.60970365046951,25
75,0.8,41.99983186486483,196.08348920193015,3.3866984562967155,38.63168805773659,25
75,0.9,40.83218747876444,194.56367514906677,3.3182636527855274,37.43258570101861,23
75,1.0,36.458589930501915,184.541323465069,3.1237498001440622,33.069556252262586,19
75,1.1,36.49514650579149,179.89451687499388,3.207651586736013,33.26234876299885,17
75,1.2,36.845647100386095,179.6345050773337,3.2431454817056973,33.646682807704025,17
75,1.3,34.40423601544402,180.22754416063643,3.0182885605384926,31.001267471219762,16
