lookback,entry_z,meanPL,stdPL,sharpe,score,entries
20,0.5,21.107738337349367,238.02375877375232,1.4021400583024517,13.991163315316948,30
20,0.6,21.107738337349367,238.02375877375232,1.4021400583024517,13.991163315316948,30
20,0.7,11.000910148594363,243.6137851796453,0.7139976167351592,3.7145383829531875,25
20,0.8,19.245792144578328,231.85142598856416,1.3124900632279486,12.17696862810935,25
20,0.9,9.697158763052233,216.87122253497316,0.7069888795079988,3.231667618234018,22
20,1.0,1.488839004016116,219.5205254438648,0.10723649445690334,0.016926501779263345,18
20,1.1,1.488839004016116,219.5205254438648,0.10723649445690334,0.016926501779263345,18
20,1.2,13.901784847389623,202.8588866226372,1.0835439450366628,7.507418080949447,20
20,1.3,12.35790154216874,200.9835586862994,0.9721968361192249,6.004769125606006,19
20,1.4,19.348054979919702,194.08060587064364,1.576250284160006,13.79555267005361,19
20,1.5,15.666262919678744,189.72653107101814,1.3055916051793568,9.873746487751145,17
20,1.6,15.666262919678744,189.72653107101814,1.3055916051793568,9.873746487751145,17
20,1.7,19.552224939759085,171.55843905695215,1.8019971641576218,14.948661750925096,16
20,1.8,13.471384080321325,171.64064198688743,1.2409723138882964,8.167715209881965,13
20,1.9,0.29511644578314644,156.76443547632562,0.02976568444279805,0.00026124052369607325,10
20,2.0,2.3726474939759417,135.16084771996586,0.2775570844746291,0.16970977325118347,9
20,2.1,0.9952990240964305,122.99471904509146,0.12794906535514136,0.016031551873378014,8
20,2.2,-2.9619011847389025,116.42547339682001,-0.4022467624504379,-2.9619011847389025,6
20,2.3,-1.9558606345381204,105.34551302804279,-0.2935566125799881,-1.9558606345381204,5
20,2.4,-0.8836017710843205,118.00998504683382,-0.11838803894756228,-0.8836017710843205,4
20,2.5,2.96971930923696,104.6897306328621,0.44851949526474627,0.4973632248336372,4
25,0.5,7.127639008032084,225.77694133817639,0.4991557922446125,1.4216774412516133,22
25,0.6,2.781588630522083,223.99367198309633,0.19634830547226664,0.10325680824214606,21
25,0.7,3.893744799196796,223.1255839764862,0.2759231365013355,0.2754720480364072,21
25,0.8,3.8225938313253147,221.19347089764935,0.27324728500442275,0.26558108020789456,19
25,0.9,5.034300152610434,220.56943208309602,0.36088080648420684,0.5800934200116408,19
25,1.0,5.229203678714881,232.75028598295032,0.35523466499374573,0.5859410521544853,17
25,1.1,1.2522714899598266,230.20242034577984,0.08601191401935508,0.00919633137305253,15
25,1.2,1.2522714899598266,230.20242034577984,0.08601191401935508,0.00919633137305253,15
25,1.3,-2.6179612530120475,208.97587873179594,-0.19807837238984652,-2.6179612530120475,12
25,1.4,-4.695615787148592,208.16256413303643,-0.35666453683151395,-4.695615787148592,10
25,1.5,5.9756810481927705,201.56200521150944,0.46875805445481183,1.076514105590741,12
25,1.6,15.2932877028112,174.75654941474397,1.3836855389709202,10.046131012152726,13
25,1.7,13.901144827309198,173.5740294552458,1.2662977254180623,8.561758689258864,12
25,1.8,14.06993221285137,153.48805900159977,1.449397191097439,9.53234545143066,10
25,1.9,13.862897839357396,148.29268829039898,1.478101605952026,9.510044935319222,9
25,2.0,12.122395939758999,143.50227768645286,1.3356715477288432,7.768115962098573,9
25,2.1,12.61197646184738,147.26110968137354,1.3541447399847346,8.161279154652181,8
25,2.2,8.066969666666663,157.53821412680972,0.8096447615440715,3.194212431730784,7
25,2.3,7.315726084337324,135.95845737643356,0.8507877189411618,3.0718709839355753,6
25,2.4,9.437780730923704,148.5475106291948,1.004556826316215,4.740344536677527,6
25,2.5,9.437780730923704,148.5475106291948,1.004556826316215,4.740344536677527,6
30,0.5,0.9661930040160257,243.87939649419604,0.06264101428682124,0.003776423217397129,18
30,0.6,5.499363795180683,230.19162391774762,0.37773996678638205,0.6867060218482838,19
30,0.7,12.248818843373469,225.29440672174454,0.8596344391205638,5.205103770039223,22
30,0.8,9.12609316064254,216.11427375730966,0.6676847397623413,2.8139650782337853,20
30,0.9,6.287249273092368,230.09793513519227,0.43203403604053087,0.9889463068430369,18
30,1.0,4.167081293172683,239.11686388601592,0.275544515500736,0.2940584103969902,18
