lookback,entry_z,meanPL,stdPL,sharpe,score,entries
65,1.25,82.39803354572459,784.0314695262431,1.66170281966423,60.49098232915972,10
65,1.5,66.85022314349425,767.9217235159532,1.3764356493005976,43.755219244475285,8
65,1.75,77.9424415472117,741.701309840868,1.6615559283332573,57.21730258279021,8
65,2.0,68.1733293323418,681.2031162415155,1.582369422767972,48.71687631715389,7
65,2.25,31.37406890334544,560.3199719518733,0.8853291170045454,13.785811007955672,4
65,2.5,36.65857496431212,553.2203408193868,1.047725328497083,19.18320704066952,4
65,2.75,19.14943388252771,520.7448813562909,0.5814346826978875,4.838159454535163,3
65,3.0,31.52349932713753,487.1679871385057,1.023117901055744,16.121917498664477,3
70,0.5,90.80884326096636,896.7975565500674,1.6010457114456562,65.3247032576761,18
70,0.75,98.48467085873604,864.3044558845812,1.8016560738824061,75.28978349197634,16
70,1.0,86.46119386096626,816.6442345563313,1.6740110947245117,63.72208991085306,12
70,1.25,95.87202069665412,793.0455487148497,1.9114535714596144,75.27057393564893,11
70,1.5,83.90738360446075,773.7844819208153,1.7145500516946137,62.609373723154185,9
70,1.75,48.87006676579919,700.5788759707614,1.1029501865174256,26.821753523320705,7
70,2.0,47.16976911449785,635.7149657320565,1.1731980144144278,27.320460695589677,6
70,2.25,31.37406890334544,560.3199719518733,0.8853291170045454,13.785811007955672,4
70,2.5,19.14943388252771,520.7448813562909,0.5814346826978875,4.838159454535163,3
70,2.75,19.14943388252771,520.7448813562909,0.5814346826978875,4.838159454535163,3
70,3.0,25.521386923420078,467.98976888508975,0.8622593600359371,10.883293616546524,2
75,0.5,119.03467712416342,905.5340874253009,2.0784457784762833,96.65947223179924,21
75,0.75,102.20345950557622,866.4052852651417,1.8651531926395237,79.38405678053844,16
75,1.0,78.41799319776942,813.0359769942194,1.525021493890825,54.838531471618985,11
75,1.25,82.9413842133828,797.5339166266926,1.644341895268836,60.548157093570424,10
75,1.5,60.34526853457238,717.5560275731664,1.3297114598084958,38.54527626966844,8
75,1.75,30.89710458884748,673.197951505742,0.7256797453606403,10.658089731672439,6
75,2.0,36.73030643271357,630.2205854656526,0.9215140711207328,16.867370488740516,5
75,2.25,23.333347384386425,577.2774970741589,0.6390905894008426,6.766506975556028,4
75,2.5,19.14943388252771,520.7448813562909,0.5814346826978875,4.838159454535163,3
75,2.75,19.14943388252771,520.7448813562909,0.5814346826978875,4.838159454535163,3
75,3.0,25.521386923420078,467.98976888508975,0.8622593600359371,10.883293616546524,2
80,0.5,97.62012606319693,925.1150472309382,1.6684516415362487,71.82016059116636,19
80,0.75,99.01190833903347,880.4026030450306,1.7781816225227034,75.22200530603557,16
80,1.0,77.81711262527887,823.9757756220692,1.4932436372170401,53.72346057922825,11
80,1.25,75.73942708475839,782.2338810012775,1.5309302248421286,53.08836554172248,9
80,1.5,59.98736747657993,724.4069513444607,1.3093242114217216,37.88711809864385,7
80,1.75,23.89293462676572,670.5333339688381,0.5634029628241874,5.756818537069701,5
80,2.0,21.58079447806683,590.2968929110464,0.5780520369176314,5.405035390403813,4
80,2.25,6.861670756877225,557.6110774762598,0.19456668834585084,0.2502820289312989,3
80,2.5,20.186898336802923,533.078350968896,0.5987541749025823,5.32727314100745,3
80,2.75,20.186898336802923,533.078350968896,0.5987541749025823,5.32727314100745,3
80,3.0,26.592040306319706,481.06944450576975,0.8740049483434128,11.516201696119941,2
