lookback,entry_z,meanPL,stdPL,sharpe,score,entries
20,0.3,18.57599372972974,301.5810244638595,0.9739082571820057,9.04249640716157,29
20,0.4,18.8710728996139,299.7031697485558,0.9955779297216711,9.393719590849699,28
20,0.5,23.306507934362955,293.991339567491,1.253466334855308,14.241982152665747,28
20,0.6,25.44383574903475,289.51430394722587,1.389576823686627,16.76266969742747,27
20,0.7,20.967871277992277,285.641295967035,1.160655547006995,12.034429581251118,26
20,0.8,19.439378193050203,285.15647747757373,1.0778768192681432,10.447236274143176,25
20,0.9,22.16829204247108,283.1726965272501,1.2378010936384312,13.41356641590897,26
20,1.0,21.081179787644803,281.6007430782135,1.1836713064699997,12.301297634978189,23
20,1.1,16.98988549034751,276.2910278073801,0.9722851979905972,8.256245850807744,20
20,1.2,9.295185270270261,271.36539949478714,0.541593673733384,2.108132858809256,17
20,1.3,11.228863266409249,268.8203133871764,0.6604557335908752,3.4104191913541837,17
20,1.4,10.131464509652519,267.4003470394028,0.5990737154679516,2.6757693429070835,15
20,1.5,12.941384741312739,256.1291602323492,0.7988987240260444,5.041814905343804,15
25,0.3,24.88608494980692,299.62934372985796,1.3132343699417324,15.752184035796539,26
25,0.4,26.311761104247072,299.1728510492814,1.3905856438481077,17.34305056874295,26
25,0.5,27.388661231660194,296.38963531982205,1.4610927852004822,18.651666840208208,26
25,0.6,25.97156125096524,291.4813335960037,1.4088258573952832,17.270259426941116,25
25,0.7,23.402124084942074,288.1267205469478,1.284226850842221,14.568595822949586,24
25,0.8,23.402124084942074,288.1267205469478,1.284226850842221,14.568595822949586,24
25,0.9,13.549227254826253,281.67703820802086,0.7605593081541697,4.965348579055614,20
25,1.0,15.3539403050193,278.4952199709644,0.8717101576677605,6.629508793716094,18
25,1.1,21.221731223938242,273.81022914593945,1.225465658622069,12.73903118668334,18
25,1.2,20.0858136911197,271.40888633268736,1.1701333876716602,11.607968541632324,17
25,1.3,13.055598154440144,265.0932294767381,0.7786963564745508,4.928196445889898,15
25,1.4,12.45270755212352,257.1573415661292,0.7656580726194007,4.602213222624371,15
25,1.5,14.461301328185309,252.56153449122783,0.9053367968167787,6.513936286374223,15
30,0.3,23.720900467181487,311.0316152236735,1.2058593074614283,14.055062620188872,27
30,0.4,20.505531776061776,306.2006934519096,1.0588510482177778,10.838425948143922,24
30,0.5,20.617461548262575,305.18967739627885,1.0681576555879648,10.987457221274601,23
30,0.6,24.966716864864864,304.46085837556086,1.296581954914582,15.65468589068489,24
30,0.7,23.07239019691122,295.32271514413526,1.2352809375122187,13.938134408657854,22
30,0.8,23.363670189189197,294.92824303182164,1.2525489512179968,14.268780424332244,22
30,0.9,24.58320128185328,298.0176521034127,1.3042668392349417,15.482060199320193,21
30,1.0,18.582922999999994,291.08507286110205,1.00940185090786,9.378407795276518,19
30,1.1,19.24172736679536,287.1179105877606,1.0596288554501159,10.177469448142608,17
30,1.2,17.18624324324324,284.2495048776612,0.9559853603565408,8.206583217533296,16
30,1.3,18.91361948648649,274.09611596876897,1.0910427563639107,10.278739357014205,14
30,1.4,19.74801540154441,270.5000337707721,1.1543197807857841,11.281390088420155,14
30,1.5,20.332155274131278,270.2568038744616,1.1895337968313735,11.913010776779158,14
35,0.3,9.283083150579202,305.0026499696258,0.48123658052619445,1.7455963627310829,20
